product_id,quantity,wholesale_cost,sale_price,supplier_id
0QO2S9CULB0V,2258,120.07,152.37,GLQAEOQF
XB19PBIX0KRP,1865,139.37,239.72,RLZQMNWJ
5186PDDDEXHW,3774,422.35,640.7,YSTSIUBO
E4BY25T0PCTR,3184,418.27,743.27,MDZQSKXO
23ZC8M970IG3,2211,132.53,245.05,QYAHHFGX
M09N8R8RXAPT,4146,430.58,752.65,LDHDYTKW
PDX27DWW3CKY,4875,454.23,620.48,TOEBDRFA
COX6UR3MQCBF,252,10.54,19.3,JPGLPLVP
MQEWEHZUOPXD,1101,104.27,166.21,GTQPDUYW
WYJQL9RCNPAH,756,40.79,59.31,XWCDGFFS
5VRQ6FO0U644,381,12.39,15.86,JJLQZLAD
44HTU62AU8JK,3495,378.3,449.04,BJCRNMST
6IFKQQRB1OMD,6046,411.49,740.27,BYFCPELM
MZX647SJAHT4,6367,398.08,542.98,PWSIGSHS
E0TXXMEVQZOA,3422,415.55,458.35,JBBAJMPC
ATSUKRTE7Q1A,7007,361.5,510.8,PWSIGSHS
TWXX9MPZAWO7,5765,392.76,549.47,RLZQMNWJ
Y6CLLG97LUM1,2680,129.99,229.17,JFPKCFFP
115RUJO9TOKJ,5750,425.09,644.44,PIYDYPTC
PC1DT0PDT2FQ,6704,437.48,660.59,VNELHOLF
1NBTGO2DAWB0,4294,404.76,655.71,JBBAJMPC
XSZYPKC2J8GR,2815,110.48,179.42,TOEBDRFA
7NUSKJRCBC3W,367,11.76,14.16,SPDOOGFE
T9SHM3TFQ3YJ,2907,136.79,180.97,JFPKCFFP
BXKZUBII3W14,1745,133.37,182.72,VLGZVTVQ
ROHMG04HA5BM,506,33.76,49.96,XGCBTBYN
E7FEDX7N36GX,2023,120.89,145.79,QRUKFFOG
V8C9CH8VR737,2764,133.37,210.32,YTVNVDEV
BJVQKNS5HB1J,7076,402.08,724.55,YRTMLUBW
FEY0MQA6ITJ7,7493,392.76,679.47,PIYDYPTC
87PD0H0LQ06J,5419,358.94,600.51,ZBLEELUQ
ET0LO17URQEQ,923,42.37,56.44,QYAHHFGX
FMVCN8CWMD50,2569,129.99,214.87,UNHSZJXF
KXTXR0YRK4WJ,2202,116.04,183.46,OPVLPGNP
19YGVA3E06HK,1505,101.21,125.91,YICZBGZA
0J1R004M5SD1,3151,478.4,858.73,ZBLEELUQ
XYF8APEM4HP5,6483,412.84,763.34,JPGLPLVP
5MUBY2RA561J,753,33.28,39.0,YIQLDJPL
Y2NVK4X1KBRT,4432,422.35,794.86,QXTXITXU
I3GI21SESLHC,1101,132.53,229.01,QYAHHFGX
TDICV7SDXT2W,6634,454.23,517.37,YSTSIUBO
2P1CA09G7X1Z,4249,380.92,722.22,QYAHHFGX
1F3O78U01P5H,7411,356.4,464.03,YSTSIUBO
3LR890UCDVTH,1358,116.84,186.83,QNMUTIKH
EE8ZY324M5VW,2011,126.65,225.69,BYFCPELM
SHL9RQBWFEUV,4744,383.54,658.92,XGCBTBYN
JE21LGSQHE5N,6738,406.1,748.44,RKYXKPPW
U1T12S53PJ5V,989,26.41,49.65,SPDOOGFE
O39BX3QYCMFN,1515,120.89,218.45,ZBLEELUQ
0Y5SYDQN3280,3529,394.09,722.37,CSCXEACP
4HJ0K6SOI3FR,1432,124.99,209.48,PWSIGSHS
8W9LO52EPZSH,4056,350.05,594.38,UNHSZJXF
BLLAOV6D0LU4,6335,443.03,781.95,PWYISQQQ
UUXZ618B7EFP,1886,116.04,217.92,OPVLPGNP
GF8377W9SEXY,7112,348.79,565.04,QNMUTIKH
IJAQ4NBNNI24,6831,378.3,459.63,MJDXCJML
A2540I3N51W3,5758,365.35,405.9,QLXEQSTG
XEJR1B60A3JC,873,37.71,58.64,QYAHHFGX
I9W05SHU5Z2E,6879,374.4,587.06,PWYISQQQ
YFV5NFXKSZ9S,6874,399.41,490.08,XZAGPOCG
X13YEUN4V38S,425,35.22,66.6,GCKGKIWD
M561GT55139C,3574,403.42,454.25,WWTYFSGK
LKOBJVMFBYNP,2725,119.26,164.34,GTQPDUYW
WMB2IIT1FB4A,5591,338.76,558.95,BHZVNRON
U26AFFZPNNE9,5567,481.27,618.43,JFPKCFFP
NHJH9CFDKZGQ,4051,345.02,544.79,JBBAJMPC
JCFWV054NSJ1,5100,386.16,446.4,XGCBTBYN
5HWOWXT8HGMD,4306,358.94,568.92,WJXPUKVV
T5LHWWC3UMMM,4993,408.79,687.58,QYAHHFGX
RSHNFZRY7O27,133,3.24,4.47,QLXEQSTG
HXRWVPQZABK6,5628,404.76,534.28,BDEAFCNM
2V6NV960OJ74,2300,124.99,138.36,JJLQZLAD
NOOHMD9BG52B,1147,126.65,224.68,ODOAPUPB
U96DC57P2CNS,6563,408.79,617.68,DKAIAEQE
JY0HD7WK73HO,7598,290.42,478.61,BYFCPELM
BLS0DD7DZYN9,2040,117.64,129.76,SPSRJXRS
0EVW9631QTA7,103,3.06,4.79,XKOHBPZZ
4R71XBOEL4AX,4721,443.03,501.51,GCKGKIWD
63MN9YPEPBH5,1095,39.24,57.05,VDSSUUSE
CSAZ4419548H,1077,46.14,71.06,FHCSVNQP
GZC8Y8JJBENP,6220,419.63,595.87,YTVNVDEV
V7HJD7T9I7S7,6844,414.2,553.79,PCKHXFGY
PI0D8JFPPPRP,497,46.14,61.74,JPGLPLVP
1ITSJC0IXUAG,7422,370.51,462.03,WWTYFSGK
SL8IVYOJQZKP,7114,430.58,809.92,CSCXEACP
XA63XK3XVTYY,5277,395.42,465.8,JPGLPLVP
X9ZL9QEZAG1Z,2936,136.79,206.28,BHZVNRON
QD05LHI99CJC,3585,429.2,476.84,AVSSCHIT
39970FEADBLQ,5178,418.27,506.52,SPSRJXRS
Y5Q6AS1MFMOS,3515,406.1,746.82,AVSSCHIT
Q56MHRP604GP,1779,122.52,198.6,MJDXCJML
3YWI4RJSSU06,4094,445.82,686.12,BYFCPELM
IVBHL09I2MAJ,2001,127.48,178.85,LLNHNSKA
KQ4TXCGQIA3N,6155,364.07,477.66,XWCDGFFS
42OG5OAR47VR,6499,395.42,640.58,ADLRYBLM
85FJE360TRB0,5206,474.09,530.03,VNELHOLF
4SF0DFEPZOLK,4212,455.63,507.12,OEAJLFNF
OMETK59G3H6R,5314,423.72,588.55,QRQOEZEA
5TXPZM0RKRP2,726,45.59,85.66,UMUZGJYV
QXYUFCIEA6S5,5203,427.83,631.9,FHCSVNQP
1CDNEV73K3SE,3240,423.72,586.43,OBVMYZLI
G35DDMG0DD7E,321,12.72,14.17,YTVNVDEV
1VF4GYYCQIE2,6798,386.16,654.93,XKOHBPZZ
XR6N1NM2S5SB,7348,415.55,541.46,YIQLDJPL
8ILLJ6LLUNKZ,5054,411.49,732.45,XWCDGFFS
1KPT556CCSWC,2339,156.2,174.63,QNMUTIKH
C5COLVEQSMNV,5206,402.08,674.69,UNHSZJXF
UOXEKTLH36EB,3995,398.08,750.38,WWTYFSGK
ASHBE22KZF6Y,5155,371.8,701.21,XZAGPOCG
2TLAMLCGPDT4,1826,134.22,177.98,LYAWRLFE
LMOZKZ5PN1RV,7160,379.61,459.33,XWCDGFFS
3YGWKARGMENO,6940,399.41,716.54,JJLQZLAD
CL89HNM9L9OD,5350,355.12,419.04,MJDXCJML
R8UB8P95AQV0,863,46.14,71.89,SPHMKEAN
384JHYOM4O5I,3890,396.75,683.2,OEAJLFNF
38BYJQT0535Z,5197,383.54,598.71,QYAHHFGX
P8M0FAGQHLMX,2289,120.89,165.26,RKYXKPPW
ASXZB4GJ6PIE,2103,120.07,176.5,LDHDYTKW
O2RPSZ7K8EKJ,467,43.43,61.93,JFPKCFFP
R45AOMZG9D4O,5823,353.85,506.01,DKAIAEQE
CNX5MOXRDXXW,494,42.9,49.85,BJCRNMST
BSFUIUYH1LBS,3993,418.27,691.82,LLNHNSKA
5OJSRIJS5EM6,2468,118.45,171.87,ADLRYBLM
BWW73TJJH2AT,1030,39.24,44.77,FHCSVNQP
9JQIHYCJCKXF,3386,407.45,513.79,SPDOOGFE
HG6DUXYUT0J0,7339,400.75,657.63,QXTXITXU
5HH8T22CBSQW,1848,151.69,168.83,ZBLEELUQ
V3418E59IB2E,7045,404.76,705.5,ZBLEELUQ
OQAYY4JXNK8T,3126,387.48,665.3,PIYDYPTC
Y4WUKUMZ3UM0,5228,411.49,458.81,XKOHBPZZ
CJAB3F7C7833,2748,121.7,162.59,IOTLFICR
0RC9N235COPI,5802,429.2,761.83,ANNRTCUF
E8U897LPV7R5,62,2.38,4.32,SPHMKEAN
8TJWWUXCUSV6,4414,387.48,530.85,DKAIAEQE
2JJY9UWN2KQ7,5292,375.7,628.92,JPGLPLVP
GRGE08Y4P8CI,2568,120.89,154.26,VLGZVTVQ
P7Z41SW62Z9D,4799,434.71,722.92,QYAHHFGX
BHE85021FR6G,4668,342.51,510.34,YVNOQMRE
Q2JG0M1SWYUP,2774,107.35,137.84,ADMWFSCP
RDM17N3JNY4G,1466,126.65,193.01,OTXZMFOP
QN7V7Q8WXTU4,7456,454.23,655.45,ODOAPUPB
IX0WYRS4K9CQ,3992,384.85,566.11,LDHDYTKW
RS8PUG4TBUTQ,975,36.21,61.01,RLZQMNWJ
9L9NFM4FIP62,24,1.77,2.89,PWYISQQQ
QJ7J3IG0O1E3,1245,118.45,138.11,AIRHKZKV
8LE1O3NDTC13,559,33.76,41.56,RKYXKPPW
34EWRICPDH1R,1137,147.24,251.63,UAXXAWZE
ILWJB97LGBT0,3575,394.09,488.28,BDEAFCNM
94KWU1GP3GC8,5475,410.14,701.34,PWSIGSHS
RL58UTWB6ZH1,3276,420.99,495.93,ZBLEELUQ
IBVGUX9YKHJ5,5291,414.2,723.61,BJCRNMST
7853I5ZPYMVI,825,32.33,41.8,YSTSIUBO
HK6JZW0AU94A,673,35.22,60.16,VLGZVTVQ
UR1Z0547V66I,1848,116.84,171.4,LLNHNSKA
NAZP7TTYSMZ9,4895,426.46,808.14,YRTMLUBW
XWWCFQX4TKUF,6721,426.46,747.16,AVSSCHIT
D3QSO70O962V,403,50.61,70.35,PWYISQQQ
QBRC32LJ400D,4883,437.48,540.73,JBBAJMPC
T1LQ94O0WM6Q,2671,123.34,223.74,LYAWRLFE
MG4F7EFIOKYR,1992,142.85,226.42,JBBAJMPC
FIRFRXAE311J,6442,394.09,710.54,WJXPUKVV
M22YE09EFBTJ,1856,114.44,205.65,VDSSUUSE
OAATTIH2YTTK,4489,415.55,603.79,NKEHPQEG
ZJMVWN14WK1O,2305,119.26,148.48,AVSSCHIT
EAKAZWS6XPGB,6336,377.0,669.55,QXTXITXU
V698HDCNTTFJ,6425,420.99,465.61,IOTCUKCW
3E3NF7466JRL,6700,377.0,552.68,XWCDGFFS
0OKB2ASM2M46,4276,374.4,550.74,MJDXCJML
A4TOHJAE6I6T,6305,380.92,488.34,QNMUTIKH
TEXTMRAW6FEN,4561,412.84,695.22,LYAWRLFE
X07I0GLSUQNI,3739,406.1,714.33,SPHMKEAN
JLENCWXQ0412,7626,373.1,486.9,MDZQSKXO
NH811XKB6J9Q,7265,353.85,442.31,LYAWRLFE
PCF07WMKN14E,6936,404.76,454.14,LHEIBNGO
S1IUAC63AP9M,4350,451.42,779.6,WCCTLAZO
471TH94F1DF8,1745,110.48,191.02,PCKHXFGY
7CKG24VMAEZH,1915,102.74,116.2,QLXEQSTG
E782S0K5GV1F,285,10.84,13.11,OEAJLFNF
JEMWM593PD1S,2759,135.93,233.53,JBBAJMPC
WV8461P0JZG9,1895,118.45,178.27,PCKHXFGY
UUGJ4LFHTH8W,3344,434.71,749.87,ADLRYBLM
NMO4HLI35GSU,4189,419.63,569.44,SPHMKEAN
Z9BL1MF4QFLN,5280,392.76,594.25,MJDXCJML
FTAF9UM4O1M9,4691,377.0,590.0,AVSSCHIT
VKYXS59893EA,3527,383.54,430.72,UMUZGJYV
QFQ87XFCD9CJ,4613,434.71,570.34,QLXEQSTG
ZY903T1RB3CF,2028,129.16,226.93,BMJSHBNA
OK7QZMFL6ZQU,2960,137.65,224.92,AIRHKZKV
GMUZE9EHSE9N,6015,383.54,584.13,ZBLEELUQ
LU3UUTFFRO1J,7423,488.5,551.03,OBVMYZLI
SU8R051WTA33,7071,408.79,523.66,TOEBDRFA
QK42MY54WGH5,5255,398.08,708.18,MAPFZZBL
1GMRCH1WP1RE,7472,370.51,509.82,YSTSIUBO
3PSQ17AYTY5H,5192,388.8,632.97,VEQQYGWH
7Y27047Y804S,7069,371.8,571.83,AIRHKZKV
PM6T5D3YY1IY,7681,392.76,646.09,LLNHNSKA
708NVJPIJQG0,869,48.35,80.74,TOEBDRFA
B3F138TKM5EG,892,46.14,61.09,VLGZVTVQ
BZR8NZK7R62U,7034,382.22,593.59,QLXEQSTG
DXEU3B6SKWQC,3765,426.46,697.69,UAXXAWZE
X98TDWDC02IT,4742,454.23,731.76,YVNOQMRE
81EQ1EOAUWJJ,4781,402.08,565.32,NKEHPQEG
0P91A8PN1W3S,6505,437.48,636.97,QNMUTIKH
69NQDCBRZEZF,2445,120.07,195.71,GLQAEOQF
3VA9VEBSX6D8,3872,433.33,646.53,YICZBGZA
LTO3VZ9YMTJV,5221,394.09,664.04,VDSSUUSE
HZ1U8N5FRKFR,6009,418.27,612.35,QRQOEZEA
HXDFOUUG9NW0,6819,338.76,598.93,JJLQZLAD
P0HK5O9TTW1W,5851,406.1,586.41,BJCRNMST
AS3ZCC3MZ4FD,4916,447.22,699.45,XKOHBPZZ
K9QLE17BXB4F,1234,122.52,225.8,AIRHKZKV
UHRZH2UFW27C,6034,410.14,618.49,OEAJLFNF
1U8X0ZMMWBND,2488,115.23,165.59,VEQQYGWH
WHYIYK40KJAV,5143,436.09,823.77,GLQAEOQF
NKWOV3992SER,6304,378.3,707.42,YICZBGZA
1Q067DR6ABVS,4234,451.42,815.26,LYAWRLFE
JSM1M4IERI6L,779,39.75,58.75,TOEBDRFA
2RIW0QYYOVVC,699,47.24,88.34,YTVNVDEV
6OBNRYFII7RZ,4645,380.92,721.46,CSCXEACP
JMJXWPDVMLQU,7448,408.79,535.11,CKKTVYIO
CHOFQN3GUG22,5093,352.59,596.93,LLNHNSKA
PW8OENRIW7DR,2855,120.89,180.61,QNMUTIKH
HRNE5RWPIOEY,1332,141.98,188.55,QLXEQSTG
W4CTYN9Q921O,3427,444.43,714.2,JPGLPLVP
YIZYQROA9P5N,4386,370.51,626.53,XZAGPOCG
M0UP5Y8FXVI0,4766,400.75,576.68,VLGZVTVQ
XWTSEWD64RVV,2131,137.65,206.61,GCKGKIWD
33LXE3O0E5HC,651,38.22,57.44,QRUKFFOG
JU9OL1JGDY3F,6569,436.09,733.07,OTXZMFOP
7O1VEMMH6IT2,3870,427.83,701.21,QRUKFFOG
40VFK6U9XKPT,2204,121.7,179.14,WJYMSRGC
PZ4BVW0EI6L5,6047,404.76,641.54,CKKTVYIO
XL97UEFEDCJH,327,9.09,15.82,YRTMLUBW
UJ5IX168GB42,3600,427.83,760.25,MNFXITXS
LFXMPMLO2U1S,1378,114.44,147.06,QXTXITXU
W7ISM4I2WIU5,4690,426.46,800.47,YIQLDJPL
K98C3H1U8TBW,4934,396.75,497.13,PWYISQQQ
X79N2BTOETW9,7220,388.8,600.7,ADMWFSCP
5S3SGEFTLER3,4728,418.27,699.77,YRTMLUBW
RI1CG9YB5PUI,1175,121.7,152.86,SPHMKEAN
ZQDTD55J6VU4,881,45.59,51.29,XGCBTBYN
I7NCZHNNVC1K,5346,478.4,732.91,BJCRNMST
SWHLYFL7S0HL,7394,410.14,684.52,OPVLPGNP
QTHHTJ54ZIO0,1036,41.84,52.93,OTXZMFOP
XSCVGCGO89U8,5859,415.55,736.35,TOEBDRFA
534S08HGSQW6,4356,348.79,504.0,YSTSIUBO
ZBBBPKSZKN71,5562,406.1,652.6,PWSIGSHS
5IZG7OIB3Y9L,5820,367.93,671.84,QRQOEZEA
UVW1E4CKG1VP,5574,425.09,518.61,CKKTVYIO
3FDWF48ZCOC0,2067,143.72,179.36,XKOHBPZZ
KD32MDBMDIS1,4611,433.33,558.56,BDEAFCNM
IFF0V14JSMQ8,22,0.78,0.86,XKOHBPZZ
5Z31RQJQF8G0,2795,139.37,251.84,VLGZVTVQ
4DH5AE8E1R9Y,7570,398.08,476.9,QLXEQSTG
I1FPR5Y0ZBM3,943,44.51,71.17,JBBAJMPC
V05JHE5S4YSD,1559,110.48,185.16,LHEIBNGO
Z8WK3UVO6KJJ,6577,407.45,526.83,XZAGPOCG
SM914HAX7W7D,1706,116.84,205.29,GTQPDUYW
VWU102UJ8MBX,4242,403.42,462.32,UMUZGJYV
FQXG6JUE7LY8,5654,330.08,472.34,GCKGKIWD
QJH65OPONO2W,495,39.75,62.41,WJXPUKVV
JXINZ5S7D75A,6094,394.09,695.96,UAXXAWZE
8WFBKRU2BR93,2649,124.99,203.73,PIYDYPTC
EPK804OYSUHQ,3139,422.35,701.52,CKKTVYIO
M2K7BUFG39KA,7682,427.83,735.01,JJLQZLAD
FDI1O3NWZ66N,116,4.85,6.38,WJYMSRGC
66WYWUHZEX59,1753,108.13,159.82,BHZVNRON
5MD6SW6U1OYN,3776,380.92,639.95,VDSSUUSE
LZUJSW0AWVCN,5442,400.75,656.43,UAXXAWZE
V2PP4D91BRAH,3108,410.14,500.37,GLQAEOQF
RQKPCASVJO8A,7365,394.09,704.63,MAPFZZBL
R8L4EQVQ6NMN,5529,395.42,583.24,JFPKCFFP
TGII61G0QO14,1501,115.23,212.83,YVNOQMRE
PDA6XEALFLAK,1322,126.65,231.39,UMUZGJYV
UT307M9N5H34,7491,429.2,762.26,WJXPUKVV
4Y9QRGCSBKL3,4834,395.42,613.3,UMUZGJYV
RE0W3HBD18DB,5179,383.54,429.18,CKKTVYIO
BH30FG5MDLK4,1867,112.85,185.64,PWSIGSHS
FM8GC8OBYMFM,1303,110.48,179.86,GCKGKIWD
3YIFYH81UZMO,4740,414.2,737.28,TOEBDRFA
MR8GRG17KRT5,6760,403.42,572.86,QRUKFFOG
0YO1NKB2L0HS,4372,412.84,541.23,PWYISQQQ
83441D5634SI,4747,379.61,645.34,BJCRNMST
T9NLU6X1B5L1,5528,447.22,613.59,OBVMYZLI
22F3A4E2OFS6,4923,387.48,662.2,IOTCUKCW
NS49QRWOQZDI,6806,400.75,488.51,GCKGKIWD
QUBS52BJ97IN,5981,438.86,495.03,ANNRTCUF
XK4QW5AQJX1V,4300,430.58,613.15,YSTSIUBO
BLBAW06F9812,2981,314.21,441.47,LHEIBNGO
O8WJHZ90KPQD,5058,415.55,509.05,SPHMKEAN
XRU99PHJBN2Q,3988,423.72,742.78,YRTMLUBW
90DPNP0OU10C,4249,383.54,645.5,YIQLDJPL
LC4LAR0FOB0N,5069,412.84,464.03,OBVMYZLI
JMN5A1VJK981,2597,115.23,165.59,PCKHXFGY
OF8ZA9Z0GYFX,635,35.22,49.59,OTXZMFOP
4TQS9VG7WR9Z,311,10.24,16.3,YRTMLUBW
2O8YJ17OGCOF,4503,374.4,496.08,VDSSUUSE
J70M85TXC3KL,7318,404.76,541.97,ANNRTCUF
T7965Q5BIOP3,5780,399.41,580.34,GCKGKIWD
EBCJTEE81YJ1,1631,122.52,194.07,MJDXCJML
U00F0C490VKO,4424,451.42,509.65,MDZQSKXO
JU3UFX5CS7NG,4335,390.12,560.6,PWSIGSHS
PBSX4QJ63DRQ,2481,119.26,137.15,IOTLFICR
RHWE28RTRHQH,1540,156.2,174.94,AIRHKZKV
HH6EDI0X9IZK,2634,130.84,187.49,YRTMLUBW
7A4XSWCEZICP,7622,415.55,636.21,JJLQZLAD
UML8VTRPBCQL,443,41.84,60.08,JPGLPLVP
K4DJ038UH3IN,5521,431.95,665.63,JBBAJMPC
7NYREMRNRQMP,102,1.63,2.34,SPSRJXRS
EZLSJ1ZYMFH9,4392,411.49,615.18,PWSIGSHS
BTSKTD2DATW9,6146,431.95,668.23,XZAGPOCG
W82QHPDGLQB1,6270,464.12,622.85,VDSSUUSE
OMGNTRQORQ9T,373,15.75,26.82,FHCSVNQP
X2RVYXA5WCVZ,3074,382.22,712.46,NKEHPQEG
LUD4NKRNFHQJ,2806,143.72,169.73,JPGLPLVP
SSY2F51PX3DT,22,0.68,1.18,GCKGKIWD
GB66DH03JRSR,1582,125.82,223.71,OBVMYZLI
H88K8IISJIC7,3457,404.76,635.88,ANNRTCUF
18Q404FPVDLM,6768,422.35,747.14,QRQOEZEA
DOTUS3I35UH9,411,37.21,67.68,ADLRYBLM
45HMEKLFSZIT,2087,115.23,189.44,SPHMKEAN
KSD764NOZV1L,4960,404.76,573.95,MJDXCJML
LBNAE69DQ4D9,376,18.3,28.16,AIRHKZKV
WXO4M6H4HILP,7414,355.12,448.87,QNMUTIKH
1IIJSFPN22AC,5590,450.02,832.99,SPDOOGFE
9HZ441A3P5B9,4256,394.09,619.9,VDSSUUSE
DZLM16USC1EH,2224,120.89,144.83,XZAGPOCG
O6YLIJ3QGGHF,1536,117.64,177.87,WJYMSRGC
9AAHKYNUKQ43,3004,411.49,619.29,VNELHOLF
SFSINI4L8R26,6939,425.09,508.41,LDHDYTKW
TQL1BB8UCMD8,3889,352.59,489.39,XGCBTBYN
ASCKNL2EYN9X,5849,378.3,459.26,BMJSHBNA
T3S1L7M7VDCI,2939,122.52,150.33,ADLRYBLM
IEQJKFWIMAGG,1054,36.21,60.83,ADMWFSCP
K9QUDP6MTWCV,3179,422.35,560.46,YRTMLUBW
KEBFY9UUUNZ5,5317,406.1,698.9,MDZQSKXO
OHUBQUOCZQXG,362,10.54,16.75,FHCSVNQP
NANPMRZHJREH,1574,108.91,131.13,LLNHNSKA
E4XFSFK6ZC3O,809,35.71,41.21,MJDXCJML
XHV7NQ7F58PS,1150,128.32,221.99,VDSSUUSE
J86QTRDWD6GB,3814,360.22,452.08,QXTXITXU
MBESSD8M9AN5,6339,468.38,835.59,UMUZGJYV
S72DHUJV2LL7,4480,431.95,704.94,ADMWFSCP
4HBN13LLGIYZ,326,10.54,17.94,GTQPDUYW
QHF6D7HSQ15J,2888,129.16,162.22,QRQOEZEA
SU1KHJS5JOIE,1441,135.08,186.68,PWYISQQQ
CM4U4B6SYD54,6126,377.0,583.22,DKAIAEQE
0LMSRNGVSSG0,524,30.46,40.85,PWYISQQQ
T6IMYFTBE7SB,5801,398.08,478.89,XWCDGFFS
CBN2JDH0V5YM,735,46.69,87.64,YRTMLUBW
YU57MFYRXMH3,4051,450.02,690.33,SPSRJXRS
11Z32H1HBXFB,3270,391.44,698.72,ANNRTCUF
6S32AFW71I7Q,1665,120.07,189.23,GCKGKIWD
PBZAOPESP08G,3986,378.3,453.96,QLXEQSTG
P4KOPHLLDA2W,2884,127.48,214.17,YTVNVDEV
74GGXDRGQ9GU,1612,131.68,190.67,ADLRYBLM
I0G77H99FUT2,2055,132.53,247.04,RKYXKPPW
SM1OJUJHZP4K,3622,443.03,641.51,QXTXITXU
T4WD6PIEEZR3,4059,427.83,597.68,QRUKFFOG
F4Y7OQEKJVXG,3723,431.95,611.64,DKAIAEQE
043F97ELQDTS,5730,398.08,439.88,RLZQMNWJ
U7TJH3Y39WGB,4404,364.07,542.46,OTXZMFOP
UOROW2HA31WA,5435,423.72,468.63,MJDXCJML
PNAS1J88917S,401,12.08,20.08,YIQLDJPL
UFLJJ2LF85TD,6993,431.95,815.09,QRUKFFOG
E8UJA3X6MA9B,3387,411.49,488.03,PCKHXFGY
OB8ZL0AQ85PP,4532,410.14,706.67,LLNHNSKA
5IWW9RC59L4P,2483,131.68,249.67,UAXXAWZE
KRPEKJTQQ168,6114,396.75,462.61,YIQLDJPL
5CBU63XOSHP4,3202,392.76,566.36,UNHSZJXF
JK3KATZVN6DA,7396,420.99,757.36,ODOAPUPB
XJUQ65TZF99P,5693,392.76,453.25,ZBLEELUQ
Q2BJCL2B0DBY,5295,425.09,653.79,JJLQZLAD
PHZV5WFCEB2J,569,49.48,73.73,WJXPUKVV
KAUYECLXWGDF,252,11.14,16.85,XWCDGFFS
5516GW8166S0,1457,116.84,214.05,YRTMLUBW
L057F0PH195V,6333,377.0,548.91,OTXZMFOP
B9OHNZACCC2D,6492,366.64,559.49,VNELHOLF
8L8LPJZDPC7Z,4308,398.08,619.41,MAPFZZBL
IXY1P4YY5009,325,10.84,20.49,SPDOOGFE
LDE4MFEBF2HR,720,43.97,62.09,QNMUTIKH
Y9XAZVRINNA6,3582,448.62,691.32,XWCDGFFS
R1BRU2AFDY6W,4252,390.12,736.16,XKOHBPZZ
AEZI2GB1WR2U,535,39.24,46.5,XZAGPOCG
SKQP7J18VH39,7206,443.03,789.48,LYAWRLFE
A1AR41QL2OOI,1536,114.44,158.27,ZBLEELUQ
AE2WUD3DR3DF,1573,141.11,164.96,LYAWRLFE
EXP24WMCKEEO,5161,388.8,486.39,UNHSZJXF
TF36V7DHK7ED,7503,427.83,763.25,SPHMKEAN
PFC0G7KF0O4I,5918,402.08,607.94,LLNHNSKA
7ITHTL3GILGU,5549,370.51,703.23,TOEBDRFA
LF0J00WKX967,3037,400.75,475.29,FHCSVNQP
C5VT7IJZA7XF,2848,116.84,186.01,GLQAEOQF
Y8N5RD8FPV58,1545,136.79,250.87,VEQQYGWH
IHTFD9DQPWS9,6471,378.3,639.71,BDEAFCNM
7J2VHSHY9HMJ,7011,403.42,721.72,BHZVNRON
ZQB0B9IMT87R,4839,461.28,575.22,QNMUTIKH
BBD78QI0MQ8E,1520,129.16,203.3,QLXEQSTG
X3X98EEH1HXR,2042,119.26,203.82,QRUKFFOG
E5FUIFGE2PEJ,4551,429.2,618.48,TOEBDRFA
82209LYTB4AC,1701,131.68,145.24,XWCDGFFS
L7960OS4B6HF,327,11.14,15.32,WCCTLAZO
TETUZ4DNIN9V,899,33.28,44.89,QYAHHFGX
DWOPFG7KIXMH,5372,430.58,727.25,MNFXITXS
VXTIQHWPDI4P,2456,124.99,176.24,YVNOQMRE
8NFMD274FB06,7396,434.71,486.01,IOTLFICR
YZKY2CVF0Q6N,6213,438.86,707.44,YVNOQMRE
0Y42ZWCCI6NZ,196,13.04,22.22,LDHDYTKW
KKCYQS0LBNXT,5428,378.3,577.29,FHCSVNQP
FFYDUW7QMZHR,2758,151.69,168.22,GCKGKIWD
UVPKK7P3OEVG,7447,418.27,715.66,IOTLFICR
7XVQ5P70YCUQ,5836,358.94,451.91,UMUZGJYV
ERNJFEE7VPNP,355,8.26,9.31,QXTXITXU
VG6HEWGMWWMT,5144,410.14,585.27,JBBAJMPC
EAYH2D6H31GU,4388,408.79,678.18,BJCRNMST
990HMPA4F6I8,4965,444.43,753.31,LDHDYTKW
V47PWVUTJN9C,1421,120.07,206.52,CKKTVYIO
DXSVL1URMZGQ,3623,450.02,581.88,UMUZGJYV
82BU3HIIMPC9,3959,378.3,621.55,IOTCUKCW
TWZVXIUUJS98,4620,430.58,716.92,QNMUTIKH
UJG0DYAMDQGJ,6161,410.14,675.91,PWYISQQQ
7Q0O6NXXZW4R,787,46.14,62.52,MNFXITXS
7BV94TAK0PSN,6304,434.71,794.22,QNMUTIKH
FRGVZVKGORRE,312,14.03,26.42,UMUZGJYV
F0DEVJ3UEW0V,6020,478.4,571.21,XZAGPOCG
AU5Q8KL97PAB,3400,411.49,457.99,FHCSVNQP
3AP7CUXSMS5U,7755,384.85,472.6,VNELHOLF
3ANMH1FJDI0Z,3060,327.62,366.93,SPHMKEAN
RXMSCXLUU0R1,895,33.76,39.13,JFPKCFFP
ZI56DLX5XF6F,6518,436.09,532.47,OEAJLFNF
NVYJDU4MF5AR,1977,129.99,195.11,WJYMSRGC
TM4OKMGM3W1Z,1905,108.91,149.97,ODOAPUPB
02NVDOIWTRGE,5567,394.09,604.53,TOEBDRFA
CBZSW5Y62TW0,2634,117.64,144.93,QXTXITXU
